brand,year,season,num,r,g,b,a
prada,2021,spring,33,72,75,79,252
prada,2021,spring,33,31,31,29,253
prada,2021,spring,33,227,226,226,253
prada,2021,spring,33,213,176,155,253
gucci,2021,spring,9,153,155,207,253
gucci,2021,spring,9,28,49,89,252
gucci,2021,spring,9,101,104,146,249
gucci,2021,spring,9,78,82,115,250
hermes,2021,spring,12,153,149,159,252
hermes,2021,spring,12,56,57,69,253
hermes,2021,spring,12,89,88,99,253
hermes,2021,spring,12,23,24,32,253
adam-lippes,2021,fall,12,237,219,214,253
adam-lippes,2021,fall,12,174,111,100,252
adam-lippes,2021,fall,12,237,196,186,253
adam-lippes,2021,fall,12,221,170,160,253
gucci,2021,spring,96,183,201,220,253
gucci,2021,spring,96,201,214,228,253
gucci,2021,spring,96,160,152,159,253
gucci,2021,spring,96,25,24,20,244
adam-lippes,2021,spring,7,164,103,80,252
adam-lippes,2021,spring,7,103,37,19,254
adam-lippes,2021,spring,7,153,74,52,253
adam-lippes,2021,spring,7,135,54,34,254
gucci,2021,spring,86,171,183,198,253
gucci,2021,spring,86,104,105,104,243
gucci,2021,spring,86,185,196,208,253
gucci,2021,spring,86,151,156,168,252
fendi,2021,spring,23,153,109,89,253
fendi,2021,spring,23,226,226,228,254
fendi,2021,spring,23,166,166,167,250
fendi,2021,spring,23,106,96,92,250
kenzo,2021,spring,6,183,199,217,253
kenzo,2021,spring,6,163,175,212,253
kenzo,2021,spring,6,207,218,234,254
kenzo,2021,spring,6,146,160,169,251
fendi,2021,spring,33,187,195,199,253
fendi,2021,spring,33,166,171,170,248
fendi,2021,spring,33,150,111,89,253
fendi,2021,spring,33,213,218,220,253
christian-dior,2021,spring,74,206,169,150,253
christian-dior,2021,spring,74,228,224,216,253
christian-dior,2021,spring,74,168,138,110,253
christian-dior,2021,spring,74,153,108,91,253
jenny-packham,2021,spring,1,216,173,153,247
jenny-packham,2021,spring,1,168,155,149,211
jenny-packham,2021,spring,1,110,99,94,148
jenny-packham,2021,spring,1,87,82,79,108
alexander-mcqueen,2021,spring,23,93,83,95,251
alexander-mcqueen,2021,spring,23,74,49,55,253
alexander-mcqueen,2021,spring,23,41,50,69,253
alexander-mcqueen,2021,spring,23,27,32,46,254
christian-dior,2021,spring,64,212,199,184,253
christian-dior,2021,spring,64,177,169,160,250
christian-dior,2021,spring,64,224,218,210,254
christian-dior,2021,spring,64,202,180,165,253
christian-dior,2021,spring,16,211,181,143,253
christian-dior,2021,spring,16,165,143,107,253
christian-dior,2021,spring,16,101,90,80,252
christian-dior,2021,spring,16,36,32,34,252
coach,2021,spring,8,86,93,139,253
coach,2021,spring,8,80,82,107,252
coach,2021,spring,8,47,54,82,253
coach,2021,spring,8,22,28,27,251
fendi,2021,spring,41,220,173,144,253
fendi,2021,spring,41,88,80,81,253
fendi,2021,spring,41,53,58,68,253
fendi,2021,spring,41,34,38,45,253
calvin-luo,2021,spring,11,230,227,223,253
calvin-luo,2021,spring,11,212,177,150,253
calvin-luo,2021,spring,11,200,155,100,253
calvin-luo,2021,spring,11,23,20,18,250
martin-grant,2021,spring,27,223,201,173,253
martin-grant,2021,spring,27,209,181,146,253
martin-grant,2021,spring,27,47,47,49,253
martin-grant,2021,spring,27,86,92,94,253
fendi,2021,spring,51,211,221,236,254
fendi,2021,spring,51,171,203,236,254
fendi,2021,spring,51,148,178,219,254
fendi,2021,spring,51,105,156,213,254
martin-grant,2021,spring,37,148,173,207,253
martin-grant,2021,spring,37,213,172,146,253
martin-grant,2021,spring,37,175,200,228,253
martin-grant,2021,spring,37,99,112,149,253
dsquared,2021,spring,17,229,217,202,253
dsquared,2021,spring,17,203,179,160,253
dsquared,2021,spring,17,219,200,181,253
dsquared,2021,spring,17,26,26,26,253
michael-kors-collection,2021,spring,7,224,223,228,253
michael-kors-collection,2021,spring,7,210,163,144,253
michael-kors-collection,2021,spring,7,203,144,112,253
michael-kors-collection,2021,spring,7,167,108,86,252
koche,2021,spring,16,177,201,228,254
koche,2021,spring,16,26,23,31,252
koche,2021,spring,16,213,224,248,254
koche,2021,spring,16,167,184,220,253
loewe,2021,spring,33,145,169,165,251
loewe,2021,spring,33,106,145,144,253
loewe,2021,spring,33,79,113,106,251
loewe,2021,spring,33,46,91,88,253
louis-vuitton,2021,spring,1,214,211,211,253
louis-vuitton,2021,spring,1,202,171,167,253
louis-vuitton,2021,spring,1,150,137,120,254
louis-vuitton,2021,spring,1,170,160,147,253
loewe,2021,spring,23,177,141,97,253
loewe,2021,spring,23,164,167,162,240
loewe,2021,spring,23,28,29,26,249
loewe,2021,spring,23,84,86,80,250
bevza,2021,spring,19,158,109,83,253
bevza,2021,spring,19,237,234,224,254
bevza,2021,spring,19,208,174,148,253
bevza,2021,spring,19,13,18,17,253
coach,2021,spring,50,33,29,28,253
coach,2021,spring,50,224,224,231,253
coach,2021,spring,50,162,160,166,253
coach,2021,spring,50,110,76,50,253
loewe,2021,spring,3,207,209,211,251
loewe,2021,spring,3,202,175,152,253
loewe,2021,spring,3,172,165,162,236
loewe,2021,spring,3,151,109,89,249
martin-grant,2021,spring,6,78,79,99,253
martin-grant,2021,spring,6,54,57,74,253
martin-grant,2021,spring,6,223,224,229,254
martin-grant,2021,spring,6,37,34,42,253
givenchy,2021,spring,52,165,161,152,232
givenchy,2021,spring,52,15,35,37,250
givenchy,2021,spring,52,221,176,149,251
prada,2021,spring,5,218,177,154,253
prada,2021,spring,5,107,24,80,253
prada,2021,spring,5,87,26,43,252
prada,2021,spring,5,45,18,20,253
coach,2021,spring,40,220,215,217,253
coach,2021,spring,40,197,184,181,253
coach,2021,spring,40,167,158,157,252
coach,2021,spring,40,106,98,93,251
givenchy,2021,spring,42,155,161,155,251
givenchy,2021,spring,42,54,71,71,253
givenchy,2021,spring,42,30,43,44,253
givenchy,2021,spring,42,86,96,92,252
valentino,2021,spring,53,234,207,165,253
valentino,2021,spring,53,160,103,83,253
valentino,2021,spring,53,237,234,235,254
valentino,2021,spring,53,214,180,140,253
philosophy,2021,spring,25,152,155,173,238
philosophy,2021,spring,25,97,97,156,238
philosophy,2021,spring,25,210,218,228,252
philosophy,2021,spring,25,163,168,204,243
kenzo,2021,spring,15,180,153,200,254
kenzo,2021,spring,15,164,137,181,253
kenzo,2021,spring,15,141,113,157,253
kenzo,2021,spring,15,102,76,110,252
philosophy,2021,spring,35,144,85,51,253
philosophy,2021,spring,35,217,160,159,253
philosophy,2021,spring,35,170,100,88,252
philosophy,2021,spring,35,7,26,33,253
valentino,2021,spring,43,229,229,230,253
valentino,2021,spring,43,84,101,152,253
valentino,2021,spring,43,53,70,113,253
valentino,2021,spring,43,34,34,41,253
dsquared,2021,fall,12,238,41,9,253
dsquared,2021,fall,12,36,25,30,252
dsquared,2021,fall,12,15,195,225,254
dsquared,2021,fall,12,247,80,8,253
michael-kors-collection,2021,spring,33,31,35,43,252
michael-kors-collection,2021,spring,33,77,84,100,253
michael-kors-collection,2021,spring,33,56,70,94,253
michael-kors-collection,2021,spring,33,43,52,75,253
valentino,2021,spring,4,182,137,112,253
valentino,2021,spring,4,159,111,89,252
valentino,2021,spring,4,230,230,226,253
valentino,2021,spring,4,207,166,141,253
versace,2021,spring,70,227,163,145,253
versace,2021,spring,70,215,141,114,254
versace,2021,spring,70,18,15,19,252
versace,2021,spring,70,155,84,51,253
michael-kors-collection,2021,spring,23,176,171,164,252
michael-kors-collection,2021,spring,23,82,51,39,251
michael-kors-collection,2021,spring,23,211,210,205,254
michael-kors-collection,2021,spring,23,196,194,188,253
versace,2021,spring,60,222,165,155,253
versace,2021,spring,60,168,103,85,253
versace,2021,spring,60,238,228,238,253
versace,2021,spring,60,94,46,32,251
hermes,2021,spring,5,195,145,122,254
hermes,2021,spring,5,182,137,115,253
hermes,2021,spring,5,211,170,149,254
hermes,2021,spring,5,161,112,95,252
miu-miu,2021,spring,35,228,227,222,253
miu-miu,2021,spring,35,210,145,94,253
miu-miu,2021,spring,35,161,85,21,252
miu-miu,2021,spring,35,20,14,8,251
miu-miu,2021,spring,25,225,154,97,253
miu-miu,2021,spring,25,181,220,175,253
miu-miu,2021,spring,25,3,100,79,253
miu-miu,2021,spring,25,2,76,56,253
max-mara,2021,spring,1,215,195,181,254
max-mara,2021,spring,1,205,175,153,254
max-mara,2021,spring,1,182,165,154,253
max-mara,2021,spring,1,154,113,95,252
bevza,2021,fall,17,204,163,140,253
bevza,2021,fall,17,230,226,224,252
bevza,2021,fall,17,179,138,119,252
bevza,2021,fall,17,30,28,29,253
max-mara,2021,spring,40,215,175,158,253
max-mara,2021,spring,40,90,97,110,253
max-mara,2021,spring,40,35,50,75,253
max-mara,2021,spring,40,27,32,41,253
chanel,2021,spring,26,222,225,234,253
chanel,2021,spring,26,207,162,141,253
chanel,2021,spring,26,154,154,165,252
chanel,2021,spring,26,30,30,35,253
gucci,2021,spring,10,140,79,112,253
gucci,2021,spring,10,180,178,202,253
gucci,2021,spring,10,112,48,75,252
gucci,2021,spring,10,94,34,43,253
adam-lippes,2021,fall,2,229,223,219,253
adam-lippes,2021,fall,2,162,105,86,252
adam-lippes,2021,fall,2,87,47,35,252
adam-lippes,2021,fall,2,18,13,13,253
chanel,2021,spring,36,221,217,216,247
chanel,2021,spring,36,34,33,35,249
chanel,2021,spring,36,206,166,152,251
chanel,2021,spring,36,179,162,155,234
louis-vuitton,2021,spring,10,29,29,31,253
louis-vuitton,2021,spring,10,169,156,142,252
louis-vuitton,2021,spring,10,152,134,119,253
louis-vuitton,2021,spring,10,150,114,95,252
isabel-marant,2021,spring,11,220,201,222,253
isabel-marant,2021,spring,11,209,179,205,253
isabel-marant,2021,spring,11,206,167,167,253
isabel-marant,2021,spring,11,176,155,166,253
chanel,2021,spring,1,101,91,83,253
chanel,2021,spring,1,206,172,163,253
chanel,2021,spring,1,175,152,142,253
chanel,2021,spring,1,26,26,29,253
alexander-mcqueen,2021,spring,8,196,193,189,253
alexander-mcqueen,2021,spring,8,209,206,206,253
alexander-mcqueen,2021,spring,8,196,180,177,253
alexander-mcqueen,2021,spring,8,178,170,168,245
dsquared,2021,fall,8,153,93,38,253
dsquared,2021,fall,8,105,79,28,252
dsquared,2021,fall,8,35,21,7,249
dsquared,2021,fall,8,89,46,16,251
bevza,2021,spring,26,178,179,165,252
bevza,2021,spring,26,207,170,145,253
bevza,2021,spring,26,202,206,205,254
bevza,2021,spring,26,188,194,185,254
christian-dior,2021,spring,80,97,87,83,252
christian-dior,2021,spring,80,91,77,39,253
christian-dior,2021,spring,80,31,31,21,253
christian-dior,2021,spring,80,228,226,226,253
chanel,2021,spring,44,226,223,222,253
chanel,2021,spring,44,158,115,106,253
chanel,2021,spring,44,201,164,152,253
chanel,2021,spring,44,176,152,146,251
max-mara,2021,spring,22,200,153,115,254
max-mara,2021,spring,22,180,139,107,254
max-mara,2021,spring,22,156,115,87,253
max-mara,2021,spring,22,207,166,150,253
gucci,2021,spring,72,96,105,94,246
gucci,2021,spring,72,37,83,80,251
gucci,2021,spring,72,25,47,47,248
gucci,2021,spring,72,170,160,158,250
isabel-marant,2021,spring,7,218,207,222,254
isabel-marant,2021,spring,7,165,147,172,252
isabel-marant,2021,spring,7,200,182,207,253
isabel-marant,2021,spring,7,99,80,106,252
max-mara,2021,spring,32,170,143,121,248
max-mara,2021,spring,32,199,172,158,253
max-mara,2021,spring,32,176,158,146,252
max-mara,2021,spring,32,144,116,103,246
chanel,2021,spring,54,226,197,183,253
chanel,2021,spring,54,91,85,89,253
chanel,2021,spring,54,211,174,156,253
chanel,2021,spring,54,30,30,34,253
gucci,2021,spring,62,145,111,86,253
gucci,2021,spring,62,88,75,55,253
gucci,2021,spring,62,104,92,76,252
gucci,2021,spring,62,34,34,34,252
jenny-packham,2021,spring,15,250,109,77,253
jenny-packham,2021,spring,15,248,139,107,252
jenny-packham,2021,spring,15,246,78,56,253
jenny-packham,2021,spring,15,245,170,152,249
koche,2021,spring,29,215,81,85,254
koche,2021,spring,29,24,17,21,252
koche,2021,spring,29,162,42,48,253
koche,2021,spring,29,97,78,106,252
chloe,2021,spring,15,235,229,220,253
chloe,2021,spring,15,210,175,151,253
chloe,2021,spring,15,216,204,177,253
chloe,2021,spring,15,38,38,41,253
koche,2021,spring,39,202,205,217,254
koche,2021,spring,39,176,179,202,253
koche,2021,spring,39,40,29,23,251
koche,2021,spring,39,167,154,162,252
miu-miu,2021,spring,47,248,201,174,254
miu-miu,2021,spring,47,239,225,212,253
miu-miu,2021,spring,47,228,177,152,253
miu-miu,2021,spring,47,228,152,94,253
fendi,2021,spring,9,38,31,23,251
fendi,2021,spring,9,223,224,225,253
fendi,2021,spring,9,211,172,155,253
fendi,2021,spring,9,169,168,167,250
michael-kors-collection,2021,spring,51,223,175,146,253
michael-kors-collection,2021,spring,51,205,147,113,253
michael-kors-collection,2021,spring,51,167,109,83,252
michael-kors-collection,2021,spring,51,32,32,31,253
christian-dior,2021,spring,29,75,83,110,252
christian-dior,2021,spring,29,236,236,239,254
christian-dior,2021,spring,29,46,54,82,253
christian-dior,2021,spring,29,23,26,33,251
vera-wang,2021,spring,12,174,137,115,253
vera-wang,2021,spring,12,147,143,142,253
vera-wang,2021,spring,12,97,97,97,253
vera-wang,2021,spring,12,32,32,31,251
versace,2021,spring,12,218,27,20,253
versace,2021,spring,12,160,21,20,253
versace,2021,spring,12,25,41,90,250
versace,2021,spring,12,22,21,23,247
christian-dior,2021,spring,39,73,77,97,254
christian-dior,2021,spring,39,27,29,38,251
christian-dior,2021,spring,39,60,66,86,254
christian-dior,2021,spring,39,51,56,75,254
michael-kors-collection,2021,spring,41,200,137,114,254
michael-kors-collection,2021,spring,41,93,49,36,251
michael-kors-collection,2021,spring,41,30,27,29,252
michael-kors-collection,2021,spring,41,171,102,80,253
martin-grant,2021,spring,18,204,179,157,242
martin-grant,2021,spring,18,235,228,216,253
martin-grant,2021,spring,18,215,200,181,249
martin-grant,2021,spring,18,177,164,149,212
valentino,2021,spring,31,157,107,85,252
valentino,2021,spring,31,236,224,115,254
valentino,2021,spring,31,227,220,225,253
valentino,2021,spring,31,40,34,31,253
valentino,2021,spring,21,96,81,80,251
valentino,2021,spring,21,91,67,58,252
valentino,2021,spring,21,29,27,28,253
valentino,2021,spring,21,74,54,49,252
versace,2021,spring,34,23,19,31,253
versace,2021,spring,34,221,164,152,253
versace,2021,spring,34,160,104,86,253
versace,2021,spring,34,31,22,93,253
coach,2021,spring,1,199,181,153,253
coach,2021,spring,1,181,167,144,253
coach,2021,spring,1,108,73,40,251
coach,2021,spring,1,29,25,25,252
dsquared,2021,fall,46,239,199,167,254
dsquared,2021,fall,46,220,177,152,253
dsquared,2021,fall,46,166,155,154,253
dsquared,2021,fall,46,28,24,24,252
versace,2021,spring,24,96,149,235,254
versace,2021,spring,24,22,19,19,250
versace,2021,spring,24,218,170,162,253
versace,2021,spring,24,40,92,221,254
adam-lippes,2021,spring,13,234,227,224,253
adam-lippes,2021,spring,13,88,85,90,251
adam-lippes,2021,spring,13,49,55,71,253
adam-lippes,2021,spring,13,22,24,31,253
fendi,2021,spring,58,28,31,35,251
fendi,2021,spring,58,147,152,174,254
fendi,2021,spring,58,111,116,140,254
fendi,2021,spring,58,84,88,104,253
kenzo,2021,spring,41,106,141,137,253
kenzo,2021,spring,41,78,106,102,253
kenzo,2021,spring,41,56,78,74,253
kenzo,2021,spring,41,16,24,30,252
valentino,2021,spring,17,226,225,227,253
valentino,2021,spring,17,204,173,152,250
valentino,2021,spring,17,171,162,160,251
valentino,2021,spring,17,22,24,27,252
fendi,2021,spring,48,220,83,79,253
fendi,2021,spring,48,208,36,45,254
fendi,2021,spring,48,162,24,32,253
fendi,2021,spring,48,107,14,18,252
calvin-luo,2021,spring,18,28,27,24,252
calvin-luo,2021,spring,18,212,204,200,253
calvin-luo,2021,spring,18,202,180,169,253
calvin-luo,2021,spring,18,172,158,158,253
sandro,2021,spring,12,95,33,28,252
sandro,2021,spring,12,29,11,21,252
sandro,2021,spring,12,222,154,101,253
sandro,2021,spring,12,157,86,49,253
versace,2021,spring,2,33,41,74,253
versace,2021,spring,2,16,17,30,253
versace,2021,spring,2,26,98,239,253
vera-wang,2021,spring,3,166,157,160,252
vera-wang,2021,spring,3,21,13,11,250
vera-wang,2021,spring,3,230,226,230,254
vera-wang,2021,spring,3,106,102,103,251
chanel,2021,spring,62,201,169,162,254
chanel,2021,spring,62,178,149,142,252
chanel,2021,spring,62,105,88,86,245
chanel,2021,spring,62,16,18,24,253
gucci,2021,spring,54,153,91,42,253
gucci,2021,spring,54,145,107,90,253
gucci,2021,spring,54,92,51,40,250
gucci,2021,spring,54,101,92,90,252
max-mara,2021,spring,14,205,177,155,254
max-mara,2021,spring,14,171,139,117,253
max-mara,2021,spring,14,150,111,93,253
max-mara,2021,spring,14,179,160,151,253
gucci,2021,spring,44,159,161,160,253
gucci,2021,spring,44,96,83,47,251
gucci,2021,spring,44,35,39,27,252
gucci,2021,spring,44,95,98,84,252
louis-vuitton,2021,spring,8,156,109,92,252
louis-vuitton,2021,spring,8,77,77,86,253
louis-vuitton,2021,spring,8,57,58,68,253
louis-vuitton,2021,spring,8,38,38,43,253
chloe,2021,spring,33,211,177,159,253
chloe,2021,spring,33,81,81,96,252
chloe,2021,spring,33,36,48,72,254
chloe,2021,spring,33,28,34,46,253
chloe,2021,spring,23,160,105,85,253
chloe,2021,spring,23,28,31,38,253
chloe,2021,spring,23,234,150,98,253
chloe,2021,spring,23,103,90,86,250
bevza,2021,spring,10,229,225,213,253
bevza,2021,spring,10,219,203,177,253
bevza,2021,spring,10,208,176,149,253
bevza,2021,spring,10,167,112,82,252
isabel-marant,2021,spring,45,205,139,112,254
isabel-marant,2021,spring,45,169,101,82,253
isabel-marant,2021,spring,45,27,23,29,253
isabel-marant,2021,spring,45,218,168,152,254
coach,2021,spring,49,224,215,207,254
coach,2021,spring,49,201,179,169,253
coach,2021,spring,49,168,156,153,253
coach,2021,spring,49,143,110,91,253
sandro,2021,spring,5,227,201,167,253
sandro,2021,spring,5,221,151,103,252
sandro,2021,spring,5,219,176,143,251
louis-vuitton,2021,spring,44,220,167,152,253
louis-vuitton,2021,spring,44,89,79,84,249
louis-vuitton,2021,spring,44,59,57,66,254
louis-vuitton,2021,spring,44,38,36,42,253
givenchy,2021,spring,29,174,167,143,251
givenchy,2021,spring,29,102,103,87,247
givenchy,2021,spring,29,221,202,179,253
givenchy,2021,spring,29,202,184,160,253
louis-vuitton,2021,spring,36,172,163,147,248
louis-vuitton,2021,spring,36,204,176,153,253
louis-vuitton,2021,spring,36,159,140,116,253
louis-vuitton,2021,spring,36,34,32,34,252
louis-vuitton,2021,spring,26,210,197,184,253
louis-vuitton,2021,spring,26,201,181,164,253
louis-vuitton,2021,spring,26,222,214,207,253
louis-vuitton,2021,spring,26,179,166,149,252
givenchy,2021,spring,39,234,229,226,253
givenchy,2021,spring,39,168,167,158,244
givenchy,2021,spring,39,44,71,69,252
givenchy,2021,spring,39,20,44,45,254
isabel-marant,2021,spring,37,208,157,147,254
isabel-marant,2021,spring,37,95,77,82,252
isabel-marant,2021,spring,37,164,104,96,253
isabel-marant,2021,spring,37,25,24,33,253
elder-statesman,2021,spring,12,75,113,155,253
elder-statesman,2021,spring,12,54,95,138,254
elder-statesman,2021,spring,12,40,76,114,253
elder-statesman,2021,spring,12,26,22,28,253
isabel-marant,2021,spring,27,210,209,216,253
isabel-marant,2021,spring,27,97,91,101,250
isabel-marant,2021,spring,27,165,160,165,253
isabel-marant,2021,spring,27,17,16,19,248
bevza,2021,fall,21,94,83,80,252
bevza,2021,fall,21,47,51,69,253
bevza,2021,fall,21,77,56,49,253
bevza,2021,fall,21,28,28,35,253
bevza,2021,fall,31,226,215,207,253
bevza,2021,fall,31,213,197,184,253
bevza,2021,fall,31,152,113,94,252
bevza,2021,fall,31,202,176,157,252
elder-statesman,2021,spring,9,153,103,90,253
elder-statesman,2021,spring,9,151,19,32,253
elder-statesman,2021,spring,9,31,19,29,251
elder-statesman,2021,spring,9,97,34,27,253
gucci,2021,spring,36,166,161,162,252
gucci,2021,spring,36,159,175,207,253
gucci,2021,spring,36,110,167,205,253
gucci,2021,spring,36,88,141,174,252
chanel,2021,spring,10,228,209,222,253
chanel,2021,spring,10,210,167,168,254
chanel,2021,spring,10,87,89,100,253
